gene,log2FoldChange,t_statistic,p_value,p_adjusted,q_value,significant,significant_fdr
ADAMTS17,-0.2517248334644795,-1.4299783751411532,0.16635949290479504,1.0,0.6039294701455177,False,False
ADAMTS18,-0.5051257194213079,-0.8729250250652729,0.3951555140284822,1.0,0.7862906557327516,False,False
ADAMTS19,0.6063703283969386,1.4427230434360212,0.17015981447374953,1.0,0.6065835605173002,False,False
ADAMTS2,-0.061954596719363764,-0.1556559469826413,0.8781909090479826,1.0,0.9702881441542576,False,False
ADAMTS20,0.12446444485517993,0.36621213270600944,0.7183945780479765,1.0,0.9250103025750217,False,False
ADAMTS3,0.08067660927903653,0.17719195426786305,0.8615166483698011,1.0,0.9655480082323188,False,False
ADAMTS4,-0.23196495841025122,-0.8756042666007225,0.3982261396483788,1.0,0.7887692685622875,False,False
ADAMTS5,0.4480096063823362,1.6858979727170644,0.11215500714699311,1.0,0.5352686039895023,False,False
ADAMTS6,0.04840776120947021,0.19673578766613423,0.8469744589460988,1.0,0.9617817303364762,False,False
ADAMTS7,0.060119995294712236,0.2640107054789714,0.7953521709788892,1.0,0.9465863842443584,False,False
ADAMTS8,-0.09984357047576875,-0.26367794241198383,0.7950791439513352,1.0,0.9465863842443584,False,False
ADAMTS9,0.29525813154152925,0.6261350140073222,0.5386951653063904,1.0,0.8564211576076292,False,False
ADAMTS9-AS1,0.3471643818198271,0.48080805040143104,0.6394405972767075,1.0,0.8982572102511102,False,False
ADAMTS9-AS2,0.7245707638657262,2.8850708642782448,0.011388777960896974,1.0,0.260525796367874,False,False
ADAMTSL1,0.675169672603479,2.385381810844418,0.027365521811874464,1.0,0.33431520147100885,False,False
ADAMTSL2,0.458177600129702,1.1598948796436743,0.2672974405228544,1.0,0.6953577155555,False,False
ADAMTSL3,0.3593703153096053,2.6837124676795283,0.01672380180235004,1.0,0.2911443571188589,False,False
ADAMTSL4,0.5608193727420456,1.5518007734678172,0.14259221165175665,1.0,0.5756077973106428,False,False
ADAMTSL5,-0.07676996799608071,-0.15517344177145634,0.8787555498433792,1.0,0.9704804318122108,False,False
ADAP1,-0.16970369614338487,-0.9771603304269927,0.3424657993176709,1.0,0.7533574183159003,False,False
ADAP2,0.43757848895651374,1.9967324736013816,0.05954856220250537,1.0,0.43925916984512037,False,False
ADAR,0.01088785947667148,0.13212539828123632,0.8966780775891345,1.0,0.9747613613611679,False,False
ADARB1,-0.14142825756137878,-0.5070020855764903,0.6170010822334463,1.0,0.8898139627921791,False,False
ADARB2,-0.06762050503305872,-0.25013853403655095,0.8051595738445249,1.0,0.9499436967970167,False,False
ADARB2-AS1,-0.17765775645732962,-0.950241813510878,0.35539260110675747,1.0,0.760830414491522,False,False
ADAT1,-0.0543882737057535,-0.2862501112825046,0.7780684095163943,1.0,0.9426239999274652,False,False
ADAT2,0.20568441539607374,0.9415798154386199,0.3597114790204761,1.0,0.7628933663594683,False,False
ADAT3,0.007571383001709009,0.05544868952087574,0.9566952454111203,1.0,0.9881951316853028,False,False
ADCK1,-0.03532451247386348,-0.23292627536575453,0.8188147001506247,1.0,0.9539349701394831,False,False
ADCK2,-0.12604841279670698,-1.4871342376048222,0.1570160611262917,1.0,0.5930132804255309,False,False
ADCK5,0.4131044376990034,0.7929919665078162,0.4393224192182178,1.0,0.8100263630718778,False,False
ADCY1,0.22669650321787138,0.8956941350961538,0.3812505891419566,1.0,0.7767500397967168,False,False
ADCY10,0.4401356176667277,1.4328373515330732,0.17687126132082046,1.0,0.611942939335369,False,False
ADCY10P1,0.3746856218586547,1.9150746049593166,0.07557595259314136,1.0,0.4764903351340736,False,False
ADCY2,-0.13625991643234947,-0.6488460598481691,0.524732510930154,1.0,0.8515485769864656,False,False
ADCY3,0.00026217520978377706,0.0022956618377327205,0.9981914055689509,1.0,0.99943795024325,False,False
ADCY4,0.09926042150179981,0.2727173166155918,0.7896287803144593,1.0,0.9453128248272857,False,False
ADCY5,-0.07432975866710123,-0.37395375668812664,0.7130755521309543,1.0,0.9236921750230257,False,False
ADCY6,0.01688611989086919,0.09716141224166636,0.9242639809613644,1.0,0.9798181237941102,False,False
ADCY7,0.5505029205202296,2.119495723841736,0.05085520000902081,1.0,0.41572862845435404,False,False
ADCY8,0.28218517815139155,1.2340314485547583,0.232062152906741,1.0,0.6665652150195309,False,False
ADCY9,0.1504390018404722,1.3360507445787184,0.1951797862980703,1.0,0.6312108819402634,False,False
ADCYAP1,-0.13063461447335722,-0.19330632182566138,0.8485412416287959,1.0,0.9622829135725606,False,False
ADCYAP1R1,-0.20607123792506066,-1.0182809433338338,0.32051579894748167,1.0,0.7365383168572965,False,False
ADD1,-0.10965973532231565,-1.343777335718299,0.19609440826759597,1.0,0.6320256768664576,False,False
ADD2,-0.4884472587611519,-1.6295057814981901,0.12290495754623408,1.0,0.5476485474899827,False,False
ADD3,0.020502040228164375,0.12389541532336257,0.9026777998204593,1.0,0.9756650413892133,False,False
ADD3-AS1,-0.03645506931974207,-0.14204006333780306,0.8889438350495731,1.0,0.9727836331833443,False,False
ADGB,0.6877971750729026,1.0364416181663105,0.316965654607744,1.0,0.7335046792324394,False,False
ADGRA1,-0.08289553557832896,-0.4182539795712967,0.6811910825270473,1.0,0.9143055033127037,False,False
ADGRA2,-0.3794525702623357,-1.5584864827553522,0.14247396091921247,1.0,0.5756077973106428,False,False
ADGRA3,0.09799884316694563,0.4628267837562317,0.6494868694696537,1.0,0.9010565846617181,False,False
ADGRB1,0.28777537931383845,0.8118004799797391,0.43525779601690645,1.0,0.8075340703783982,False,False
ADGRB2,-0.03927568410452231,-0.2574376888491334,0.8015950265284091,1.0,0.94837647650277,False,False
ADGRB3,-0.12987007191346933,-0.7412493333879633,0.46726514977890254,1.0,0.8236665993329803,False,False
ADGRD1,0.47001995743382263,0.782573403863985,0.4451968438436631,1.0,0.8121890040476338,False,False
ADGRD2,-0.5840897211694953,-1.0369008103565458,0.31808289749134844,1.0,0.7347391672575707,False,False
ADGRE1,0.6214872258104931,1.0017804999902864,0.3365709408382665,1.0,0.7494228091704914,False,False
ADGRE2,-0.03957808736522672,-0.09194806419403323,0.9281236217678857,1.0,0.9807380716500935,False,False
ADGRE3,-0.08011368609327896,-0.11692109541099836,0.9087140344462675,1.0,0.9769416146373957,False,False
ADGRE5,-0.421724648402928,-0.8372521021375811,0.41507596840617356,1.0,0.7969698192752417,False,False
ADGRF1,0.17530101681670063,0.5132690591629899,0.6133863769514445,1.0,0.8881813676772552,False,False
ADGRF2,0.31031629859219834,0.3804445223188574,0.7085563661296698,1.0,0.9216126265891369,False,False
ADGRF3,-0.03710392879109037,-0.09066204638046954,0.9286666013251323,1.0,0.9807762814984156,False,False
ADGRF4,-0.10485259150537285,-0.26757613913895306,0.7915341413777383,1.0,0.9459133498946825,False,False
ADGRF5,-0.324339730929708,-1.4471188550756613,0.1702994810181601,1.0,0.6065835605173002,False,False
ADGRG1,-0.13295114849302792,-0.6007562768914702,0.5572416623758195,1.0,0.8627270894677411,False,False
ADGRG2,-0.2555958414244941,-0.4005844286218217,0.6952600240959527,1.0,0.9190403618765778,False,False
ADGRG3,0.14400316676942548,0.31746720838160575,0.7558796101432665,1.0,0.9376794546628671,False,False
ADGRG4,-0.14496733710662912,-0.21575611482522922,0.8323450772101555,1.0,0.9573254560148351,False,False
ADGRG5,0.45919726413317274,1.507861750031135,0.1618571748585659,1.0,0.599890011140259,False,False
ADGRG6,0.6064847480167881,1.9359270689045247,0.07821796104598949,1.0,0.48224473922428734,False,False
ADGRG7,-0.9202674729096123,-1.1490315755465499,0.26877089483283995,1.0,0.6961303951753844,False,False
ADGRL1,-0.009871321772032537,-0.0709686174897942,0.944168614511157,1.0,0.9857149395221076,False,False
ADGRL2,-0.06535021583842848,-0.4153841945393549,0.6818234226258867,1.0,0.9144659709240417,False,False
ADGRL3,-0.09944171237063237,-0.8691951223907397,0.3953860478636706,1.0,0.7863586919812773,False,False
ADGRL4,0.07046345095472706,0.20916862464981864,0.837473531920584,1.0,0.958999520227026,False,False
ADGRV1,-0.4075141265155535,-2.1878736649107813,0.03937318104722335,1.0,0.37531266966364596,False,False
ADH1A,-0.07277716668952205,-0.15484136537874393,0.8785618417667553,1.0,0.9704232737821558,False,False
ADH1B,0.4566198204391281,1.3237045058460903,0.2060144836253562,1.0,0.6409456315176383,False,False
ADH1C,0.27777865111894817,0.3321789205300658,0.7448819123070023,1.0,0.9341791700908557,False,False
ADH4,-0.03409132648991342,-0.1504901104669814,0.8823372534797348,1.0,0.9715286790318302,False,False
ADH5,-0.24564411211267867,-2.188576858013139,0.04062166610341991,1.0,0.38076673119133975,False,False
ADH6,-0.43201535344091635,-1.243896223800471,0.23056408912030313,1.0,0.6649991871080593,False,False
ADH7,0.11604095544902515,0.23175146326682014,0.8208429902799858,1.0,0.9542528401031128,False,False
ADHFE1,-0.26298319199332987,-1.3506706893249747,0.18994612174630146,1.0,0.626340813378633,False,False
ADI1,-0.02922728464574398,-0.24654221664569553,0.8083362194625576,1.0,0.9503969957843504,False,False
ADIG,0.7210988294522949,2.208660070561211,0.04194924699910596,1.0,0.3853945703464893,False,False
ADIPOQ,0.34245767572168173,0.8644272453473477,0.403704168433935,1.0,0.7914760040217009,False,False
ADIPOR1,0.06595657678185596,0.6216071252401663,0.5419814982014833,1.0,0.8579463573323611,False,False
ADIPOR2,0.1401142126270205,0.7407822114886451,0.47114623485308255,1.0,0.8252534372064924,False,False
ADIRF,-0.44673934103838064,-1.1622331856615362,0.26437187015660646,1.0,0.6931460059456244,False,False
ADIRF-AS1,-0.21321532246841368,-0.40496139923146995,0.6927131983490893,1.0,0.9184608621553083,False,False
ADK,-0.34797142947532844,-1.733437710238893,0.09774314287943418,1.0,0.5171993113518001,False,False
ADM,0.5088347121319394,1.646035810875767,0.1133856683364973,1.0,0.5365627106411527,False,False
ADM2,-0.03924303110377103,-0.0754222201681,0.9408386499505483,1.0,0.9845320861680692,False,False
ADM5,0.38846191862154544,0.8011446657377859,0.43501205085723943,1.0,0.8075340703783982,False,False
ADNP,0.1658402332897282,1.6120469454994188,0.13000598245371542,1.0,0.5569962251998635,False,False
ADNP2,-0.1288727646514074,-0.9614027278061968,0.3569240902619785,1.0,0.762017432095248,False,False
ADO,0.021868705080930084,0.1771834150462636,0.8629993711576068,1.0,0.9660318208850203,False,False
ADORA1,-0.03503616846759883,-0.24660475757415412,0.8081799193819345,1.0,0.9503969957843504,False,False
ADORA2A-AS1,0.6115960515629175,1.3968026682072465,0.18319988947653362,1.0,0.6202086002442387,False,False
ADORA2B,-0.33397350117179414,-0.7836938214789406,0.4416745182611395,1.0,0.8113968902352455,False,False
ADORA3,0.4546736667547888,1.3913610663404952,0.17970056532264952,1.0,0.6158362560155966,False,False
ADPGK,-0.13114575227819802,-1.1882341613810472,0.2508201244133052,1.0,0.6825942184892118,False,False
ADPRH,-0.02089108435971454,-0.0920860098145375,0.9280775492794459,1.0,0.9807380716500935,False,False
ADPRHL1,-0.19470243633351103,-0.5354952016703434,0.601891392246683,1.0,0.8840068456008495,False,False
ADPRHL2,0.07886594500751176,0.7755527267052659,0.4485688790256188,1.0,0.8142806083089855,False,False
ADPRM,-0.17431536049553475,-1.3127583704730723,0.20684717877748404,1.0,0.6414923911621653,False,False
ADRA1A,0.30666172460829966,1.9848313698084266,0.059218471349023735,1.0,0.43832592195821063,False,False
ADRA1B,-0.16843432365606148,-0.2890917454116652,0.7765341654246474,1.0,0.9424317647483363,False,False
ADRA1D,0.11771157544078692,0.2677623033145205,0.7916124404054946,1.0,0.9459133498946825,False,False
ADRA2A,-0.428608590006216,-0.9326047588812905,0.36084981531890503,1.0,0.7632745702703431,False,False
ADRA2B,-0.336017270811491,-0.8109589404077573,0.4257490315343466,1.0,0.8026739465674871,False,False
ADRA2C,-0.12139720677344368,-0.43765388091766194,0.6657777592095753,1.0,0.9074189712883394,False,False
ADRB1,-0.13501572146245877,-0.5607843339126178,0.5807337093064112,1.0,0.874169219533801,False,False
ADRB2,-0.1883244022791173,-0.9662005774420261,0.3479266686068926,1.0,0.7566760217177951,False,False
ADRB3,0.024521616941348245,0.04984657958451017,0.9609975015974134,1.0,0.9890764661676983,False,False
ADRM1,-0.07748057336277903,-1.0587421738267058,0.30993283438071295,1.0,0.7280065970054741,False,False
ADSL,0.035855421638347096,0.29272774969745563,0.773528992350325,1.0,0.942079188647157,False,False
ADSS,-0.025885339127051488,-0.19771684394416303,0.8451875741876583,1.0,0.9612779241183275,False,False
ADSSL1,-0.19327739802305022,-1.6132683281387612,0.12102002493692528,1.0,0.5455977841836428,False,False
ADTRP,0.01620424831767142,0.05465790317766233,0.9568973110872379,1.0,0.9881984486147759,False,False
AEBP1,0.16530059004421638,0.5357747632120277,0.5973091409196755,1.0,0.8820158633561979,False,False
AEBP2,0.06737529965795286,0.5331052067047992,0.6046055264356903,1.0,0.8841569770652871,False,False
AEN,-0.07026354097592158,-0.19792816484591244,0.8457659357674585,1.0,0.9614609766958798,False,False
AES,0.028426320390286364,0.1475164056556806,0.8841114712403711,1.0,0.9719553803802652,False,False
AFAP1,0.31572722022731803,1.2265132332807498,0.23293810689797437,1.0,0.6677994425047676,False,False
AFAP1-AS1,-0.07430594934051404,-0.20791925669220315,0.837945524229478,1.0,0.9591022477171702,False,False
AFAP1L1,-0.014372225854620169,-0.07432654899905489,0.941431996511945,1.0,0.9847047560721663,False,False
AFAP1L2,0.1754131806256991,0.9264188320001343,0.3640643636176181,1.0,0.7645809489963116,False,False
AFDN,-0.08129279017201174,-1.2490604880788967,0.22420886580299149,1.0,0.6585189293943139,False,False
AFDN-AS1,-0.40096744312376487,-1.6647553344317907,0.1095930350309708,1.0,0.5321532426564123,False,False
AFF1,0.2649281033327835,2.0204151513868713,0.05924032682414621,1.0,0.43832592195821063,False,False
AFF2,-0.171072411598848,-0.6851625744303922,0.504714735205047,1.0,0.8440289146604012,False,False
AFF3,-0.516837261403464,-2.1914405768880103,0.03986535877643186,1.0,0.3772798963897804,False,False
AFF4,-0.026949211913946947,-0.18088437615338007,0.8601676533424246,1.0,0.9647333946275417,False,False
AFG3L1P,0.06568853754738502,0.44362414242592024,0.6615565511343108,1.0,0.9053329277764078,False,False
AFG3L2,-0.1931379674566145,-1.4214526063594235,0.17480190589934055,1.0,0.6106115614330831,False,False
AFM,0.18681305162250483,0.3439057399646271,0.7341472833252101,1.0,0.9306219979619118,False,False
AFMID,-0.2596984208414792,-1.214232018944325,0.23707455058421578,1.0,0.6723627387013494,False,False
AFP,-0.3616485105416296,-0.792094780360059,0.44029315113168715,1.0,0.8106704377541665,False,False
AFTPH,0.34841303205743124,2.572286515540373,0.024850601678290184,1.0,0.32502064188237556,False,False
AGA,-0.48887271202933924,-2.5745153897345947,0.0195022921339921,1.0,0.3032774068315433,False,False
AGAP1,0.3103175905955542,2.7588546501743916,0.013126931672420086,1.0,0.27011617030954277,False,False
AGAP11,-0.2797048321670088,-0.6524405780712568,0.5224584281134736,1.0,0.8511225394431247,False,False
AGAP2,0.030152596312952085,0.08314072206564668,0.9353024032108775,1.0,0.9826016197882763,False,False
AGAP2-AS1,0.8197769406383042,1.4712887886950743,0.15998169743441593,1.0,0.5977049975127745,False,False
AGAP3,-0.09661832480577104,-0.9437750495129427,0.3622230761886099,1.0,0.7639170642749311,False,False
AGAP4,0.37952019351102084,1.556180641400636,0.13784953907301042,1.0,0.5700094816026209,False,False
AGAP6,-0.36001273857875926,-0.9056258379944988,0.3749983665952773,1.0,0.7737762031265814,False,False
AGAP9,0.24503883876714827,1.0648961603841505,0.30840751320022025,1.0,0.7277051743772526,False,False
AGBL1,0.1076291841228949,0.17695871740938784,0.8617877329509182,1.0,0.9656488093283511,False,False
AGBL2,-0.7325585159503221,-1.9545472497269942,0.06541360979011249,1.0,0.4524857225408391,False,False
AGBL3,0.3333466780341032,1.9548697544911806,0.06329791184546724,1.0,0.4462924222972551,False,False
AGBL4,-0.282546587063742,-0.5352085994760469,0.602606143038537,1.0,0.8841569770652871,False,False
AGBL5,-0.3438711992878094,-2.5971558596665334,0.017620976389777547,1.0,0.2949373758255056,False,False
AGER,0.6712868779267689,1.5119336826151117,0.15548079700855277,1.0,0.5910418262803274,False,False
AGFG1,0.10773521051082646,1.2058442874461717,0.2554120785228729,1.0,0.686186220160818,False,False
AGFG2,0.22707809241661003,2.3414093492911463,0.034148311709555595,1.0,0.3584747093340147,False,False
AGGF1,-0.16951179440513098,-1.7472872292605148,0.10717193761012896,1.0,0.5293724424542035,False,False
AGK,-0.23844721428551008,-1.2796990833995487,0.22689337107850457,1.0,0.6614244921100115,False,False
AGL,-0.3925508031411997,-3.157936368593591,0.004549754071672627,1.0,0.1928611209624626,False,False
AGMAT,0.1833792037908175,1.0977532617661678,0.2884283529967289,1.0,0.7116139464946003,False,False
AGO1,0.06795476218072505,0.5869872329976339,0.5688394306911055,1.0,0.8687327246257673,False,False
AGO2,0.13293494790168214,0.6115276654501894,0.5532119684711044,1.0,0.8620573486379066,False,False
AGO3,0.15264070902128068,1.4152372118067895,0.1710410685786526,1.0,0.6068324921849635,False,False
AGO4,0.14886140459480668,0.9913084229834815,0.33772042821182924,1.0,0.7498795925182162,False,False
AGPAT1,-0.17786707202672858,-1.856401058871426,0.08060062183478246,1.0,0.48615639315405706,False,False
AGPAT2,-0.247029648926274,-2.0537558373121576,0.05583556261960806,1.0,0.42892223245190064,False,False
AGPAT3,0.01568537260716152,0.15700366944556465,0.8776102729351646,1.0,0.9701659763259411,False,False
AGPAT4,-0.4724924601593692,-2.3497215060180836,0.03404245073018956,1.0,0.3578051535008485,False,False
AGPAT4-IT1,-0.38886289680048236,-1.361466724538881,0.19234897537826257,1.0,0.6284538391750741,False,False
